race_id,driver_id,BestLapRank,Number,FullName,Sponsor,BestLapTime,BestLapSpeed,InLap,Laps,Diff
1,127,1,3,Willie Mullins,Corvetteparts.net/Crow Wing Recycling Ford,48.982,183.741,1,2,0
1,104,2,27,Tim Richmond,Richmond Racing Toyota,49.003,183.662,1,3,0.021
1,110,3,20,Jake Finch*,Phoenix Construction Toyota,49.024,183.584,1,3,0.042
1,136,4,25,Toni Breidinger,Celsius Toyota,49.044,183.509,1,3,0.062
1,115,5,36,Ryan Huff,Southeastern Services Ford,49.06,183.449,1,3,0.078
1,131,6,30,Justin Bonsignore*,Hard Rock Bet,49.108,183.27,1,3,0.126
1,106,7,68,Gil Linster*,HOOSH.com Ford,49.703,181.076,3,3,0.721
1,143,8,75,Bryan Dauzat,Brother-in-Law Racing Chevrolet,49.708,181.057,2,3,0.726
1,117,9,34,Isaac Johnson*,Endress+Hauser Ford,49.734,180.963,2,3,0.752
1,105,10,97,Jason Kitzmiller,A.L.L Construction Chevrolet,49.735,180.959,1,3,0.753
1,137,11,15,Kris Wright,F.N.B Corporation Toyota,49.738,180.948,2,3,0.756
1,125,12,11,Bryce Haugeberg*,Karcher/Brenco Toyota,49.741,180.937,1,3,0.759
1,111,13,2,Andres Perez,Max Siegal Inc Chevrolet,49.743,180.93,1,3,0.761
1,135,14,7,Jeff Scofield*,JXT Transport Chevrolet,49.787,180.77,2,3,0.805
1,123,15,18,Tanner Gray,PlaceOfHope.com Toyota,49.795,180.741,2,3,0.813
1,132,16,4,Dale Quarterley,Van Dyk Recycling Services/Motul Arai Chevrolet,49.797,180.734,2,3,0.815
1,140,17,7,Eric Caudell,RYDIN/Coble Enterprises/Red Tine Canopies Toyota,49.805,180.705,2,3,0.823
1,134,18,93,Caleb Costner*,Lickety Lew’s/Heritage Water Systems Chevrolet,49.806,180.701,2,3,0.824
1,101,19,44,Thomas Annunziata*,Nerd Focus Chevrolet,49.822,180.643,3,3,0.84
1,103,20,32,Christian Rose,West Virgina Tourism Ford,49.825,180.632,2,3,0.843
1,129,21,8,Sean Corr,Empire Racing Chevrolet,49.841,180.574,2,3,0.859
1,102,22,35,Greg Van Alst,Zaki Ali Injury & Criminal Attorney ZakiAli.com,49.845,180.56,2,3,0.863
1,113,23,62,Steve Lewis Jr.*,Telco Construction/Jeffery Machine Chevrolet,49.86,180.505,2,3,0.878
1,116,24,8,Patrick Emerling,Southern Tier Security Ford,49.951,180.177,2,3,0.969
1,100,25,55,Gus Dean,Dean Custom Air Toyota,49.975,180.09,2,3,0.993
1,124,26,17,Marco Andretti*,Group 1001 Chevrolet,49.987,180.047,2,3,1.005
1,112,27,13,Armani Williams,Blue Sprig Toyota,50.029,179.896,2,3,1.047
1,108,28,22,Amber Balcaen,ICON Direct Toyota,50.31,178.891,3,3,1.328
1,138,29,63,John Aramendia*,1st Call Plumbing Heating & Air Chevrolet,50.311,178.887,2,3,1.329
1,126,30,69,Scott Melton,Melton McFadden Insuracne/Donna’s Donuts Ford,50.313,178.88,3,3,1.331
1,133,31,74,Mandy Chick*,Dynamic Drivelines/FK Rod Ends/Fragola Perf Chevrolet,50.398,178.579,3,3,1.416
1,114,32,6,Lavar Scott*,Max Siegel Inc Chevrolet,50.41,178.536,3,3,1.428
1,130,33,2,Leland Honeyman Jr.*,Young’s Motorsports Chevrolet,50.422,178.494,3,3,1.44
1,109,34,73,Andy Jankowiak,V1 Fiber Ford,50.534,178.098,3,3,1.552
1,128,35,28,Shane Van Gisbergen*,Pinnacle Motorsports Chevrolet,50.927,176.724,1,3,1.945
1,120,36,99,Michael Maples*,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,51.299,175.442,2,3,2.317
1,122,37,12,Ryan Roulette*,VFW Ford,51.309,175.408,2,3,2.327
1,141,38,95,Brayton Laster*,MAN Motorsports Toyota,51.374,175.186,1,3,2.392
1,139,39,10,Ed Pompa,HYTORC of New York,51.661,174.213,1,3,2.679
1,142,40,87,Charles Buchanan,Spring Drug Ford,52.042,172.937,1,3,3.06
1,119,41,57,Hunter Deshautelle*,Brother-In-Law Motorsports Chevrolet,52.331,171.982,1,3,3.349
1,144,42,1,Takuma Koga*,Macnica/CKB Fast Track High Performace Toyota,52.333,171.976,3,3,3.351
1,107,43,3,Alex Clubb,Race Parts Liquidators Ford,52.615,171.054,1,2,3.633
1,145,44,88,A.J. Moyer,Rivers’s Edge Cottages & RV Park/Ampere EV Chevrolet,52.656,170.921,1,3,3.674
1,118,45,6,Tommy O’Leary IV,Peterson Motorsports Ford,53.719,167.538,3,3,4.737
1,146,46,47,Becca Monopoli*,Mixon Motorsports Toyota,54.116,166.309,1,2,5.134
1,147,47,31,Mitch Gibson*,backthelane.com Chevrolet,54.892,163.958,1,3,5.91
1,148,48,98,Dale Shearer,Shear Speed Toyota,55.408,162.431,1,3,6.426
1,121,49,48,Brad Smith,Brad Smith Motorports Ford,56.317,159.81,1,3,7.335
1,149,50,86,Cody Dennison*,Toolganizer Ford,58.535,153.754,1,2,9.553
2,150,1,18,William Sawalich*,Starkey/Sound Gear Toyota,27.316,131.791,2,2,0
2,154,2,61,Sean Hingorani*,Fidelity Capital Toyota,27.401,131.382,1,1,0.085
2,151,3,20,Gio Ruggiero*,JBL Toyota,27.509,130.866,1,2,0.193
2,111,4,2,Andres Perez,Max Siegel Inc Chevrolet,27.591,130.477,1,2,0.275
2,152,5,23,Grant Enfinger,GMS Fabrication/SPS/Allegiant Airlines Chevrolet,27.593,130.468,1,2,0.277
2,155,6,55,Isabella Robusto*,Mobil1 Toyota,27.706,129.936,1,2,0.39
2,157,7,13,Tyler Reif,Central Coast Cabinets Toyota,27.862,129.208,1,2,0.546
2,156,8,16,Jack Wood,NAPA Auto Care Chevrolet,27.912,128.977,1,2,0.596
2,137,9,15,Kris Wright,FNB Corporation Toyota,27.918,128.949,2,2,0.602
2,114,10,6,Lavar Scott*,Max Siegel Inc Chevrolet,28.044,128.37,2,3,0.728
2,136,11,25,Toni Breidinger,Raising Cane’s Toyota,28.066,128.269,2,2,0.75
2,103,12,32,Christian Rose,West Virgina Department of Tourism Ford,28.146,127.904,2,2,0.83
2,165,13,88,Jake Bollman*,Pacific Coast Propane Ford,28.258,127.398,1,3,0.942
2,109,14,73,Andy Jankowiak,Galactic Acres Toyota,28.323,127.105,2,3,1.007
2,162,15,19,"Eric Johnson, Jr.*",Pacific Office Automation Chevrolet,28.37,126.895,2,2,1.054
2,108,16,22,Amber Balcaen,ICON Direct Toyota,28.371,126.89,1,3,1.055
2,124,17,17,Marco Andretti*,Group 100/MMI Sunwest Coast Chevrolet,28.404,126.743,1,4,1.088
2,102,18,35,Greg Van Alst,Prescott Tire Pros Ford,28.421,126.667,3,3,1.105
2,153,19,28,Connor Mosack*,Chevrolet Performance Chevrolet,28.458,126.502,1,3,1.142
2,164,20,71,Nick Joanides,Jan’s Towing Ford,28.509,126.276,1,3,1.193
2,159,21,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,28.578,125.971,2,3,1.262
2,144,22,7,Takuma Koga*,Yamada Toyota,28.586,125.936,2,2,1.27
2,160,23,70,Kyle Keller,Setting The Stage/Battle Born/Argus Construction Ford,28.631,125.738,1,3,1.315
2,161,24,3,Todd Souza,Central Coast Cabinets Toyota,28.683,125.51,1,3,1.367
2,167,25,41,"Johnny Borneman, III",Tilly’s/Stoney’s Ford,28.705,125.414,1,3,1.389
2,158,26,42,Tanner Reif,Vegas Fastner MAFG/MMI Sunwest Coast Chevrolet,28.751,125.213,3,3,1.435
2,117,27,34,Isaac Johnson*,IAC/Endress+Hauser Ford,28.877,124.667,2,3,1.561
2,168,28,24,Joe Farre*,SPS/Fisher Industries/American Eagle Ready Mix Chevrolet,28.991,124.176,2,5,1.675
2,163,29,1,Robbie Kennealy*,Setting The Stage/American Swin/Wiley X Ford,29.138,123.55,1,3,1.822
2,134,30,93,Caleb Costner*,Strapino Chevrolet,29.241,123.115,2,14,1.925
2,138,31,63,John Aramendia*,First Call Plumbing Heating & Air Chevrolet,29.492,122.067,1,1,2.176
2,170,32,11,Brad Perez,Sebetka Bail Bonds Ford,29.589,121.667,1,2,2.273
2,172,33,7,Danica Dart*,Evers Farms/Pioneer Performance/Ebco Construction Chevrolet,29.594,121.646,2,2,2.278
2,173,34,31,Garrett Zacharias*,Hottle Livestock/Master K’s BBQ Chevrolet,29.81,120.765,2,9,2.494
2,149,35,6,Cody Dennison*,Karrus Toyota,30.069,119.725,5,5,2.753
2,171,36,77,Cody Kiemele*,King Taco/Toyota of Redlands Burgesons Htg & Air Toyota,30.148,119.411,1,4,2.832
2,107,37,3,Alex Clubb,Yabapai Bottle Gas/Race Parts Liquidators Ford,30.186,119.261,3,3,2.87
2,141,38,10,Brayton Laster*,CarAggio Motorsports Ford,30.397,118.433,2,2,3.081
2,122,39,12,Ryan Roulette*,VFW-Bellator Recruiting Academy Ford,30.466,118.165,2,5,3.15
2,120,40,99,Michael Maples*,Don Ray Petroleum LLC Chevrolet,30.781,116.955,3,5,3.465
2,169,41,27,"Bobby Hillis, Jr.",Camping World/First Impression Press Chevrolet,32.53,110.667,5,7,5.214
4,150,1,18,William Sawalich*,Starkey/Sound Gear Toyota,22.248,161.812,1,2,0
4,182,2,55,Brent Crews*,Mobil 1 Toyota,22.445,160.392,1,2,0.197
4,151,3,20,Gio Ruggiero*,JBL Toyota,22.516,159.886,1,2,0.268
4,179,4,82,Carson Kvapil*,Chevrolet Performance Chevrolet,22.599,159.299,2,2,0.351
4,114,5,6,Lavar Scott*,Max Siegel Inc Chevrolet,22.62,159.151,2,2,0.372
4,178,6,28,Connor Zilisch*,Chevrolet/Silve Hare Development Chevrolet,22.674,158.772,1,2,0.426
4,111,7,2,Andres Perez,Max Siegel Inc Chevrolet,22.757,158.193,2,2,0.509
4,137,8,15,Kris Wright,FNB Corportation Toyota,22.841,157.611,1,3,0.593
4,136,9,25,Toni Breidinger,VMS Toyota,23.109,155.783,2,2,0.861
4,124,10,17,Marco Andretti*,Group 1001/MMI Chevrolet,23.203,155.152,2,2,0.955
4,109,11,73,Andy Jankowiak,Galactic Acres Toyota,23.329,154.314,2,3,1.081
4,103,12,32,Christian Rose,West Virginia Department of Tourism Ford,23.341,154.235,1,2,1.093
4,108,13,22,Amber Balcaen,Icon Technologies Toyota,23.402,153.833,2,2,1.154
4,158,14,42,Tanner Reif,Vegas Fastener Manufacturing/MMI Chevrolet,23.592,152.594,2,2,1.344
4,102,15,35,Greg Van Alst,Holzerman General Contracting Window/Door Ford,24.125,149.223,2,3,1.877
4,181,16,39,D.L. Wilson,Heart O’ Texas Speedway/ETR Toyota,24.596,146.365,4,5,2.348
4,149,17,6,Cody Dennison*,ALL CAPS Comincs Toyota,24.635,146.134,2,2,2.387
4,134,18,93,Caleb Costner*,Strapinno Chevrolet,25.022,143.873,4,5,2.774
4,139,19,10,Ed Pompa,Infinity Aggregates LLC/Double H Ranch Ford,25.17,143.027,2,2,2.922
4,180,20,11,Zachary Tinkle,Racing for Rescues/Fast Track Toyota,25.351,142.006,2,2,3.103
4,120,21,99,Michael Maples*,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,26.072,138.079,2,2,3.824
4,107,22,3,Alex Clubb,Race Parts Liquidators Ford,27.12,132.743,3,4,4.872
4,184,23,12,Mike Basham,NASCAR Technical Institute Toyota,27.691,130.006,2,2,5.443
6,111,1,2,Andres Perez,Max Siegel Inc Chevrolet,30.34,177.983,1,2,0
6,100,2,55,Gus Dean,DRIVEN Trackside Toyota,30.342,177.971,1,1,0.002
6,123,3,18,Tanner Gray,JGR Toyota,30.398,177.643,1,2,0.058
6,137,4,15,Kris Wright,FNB Corporation Toyota,30.674,176.045,2,2,0.334
6,179,5,82,Carson Kvapil*,Chevrolet Performace Chevrolet,30.704,175.873,1,1,0.364
6,153,6,28,Connor Mosack*,Chevrolet/Silver Hare Development Chevrolet,30.788,175.393,1,2,0.448
6,114,7,6,Lavar Scott*,Max Siegel Inc Chevrolet,30.804,175.302,1,2,0.464
6,108,8,22,Amber Balcaen,ICON Toyota,30.867,174.944,1,2,0.527
6,109,9,73,Andy Jankowiak,Acacia Energy Toyota,31.033,174.008,1,2,0.693
6,188,10,69,Will Kimmel,Weddington Custom Homes-Accel Hydraulics Ford,31.143,173.394,2,2,0.803
6,185,11,20,Dean Thompson,Thompson Pipe Group Toyota,31.232,172.9,2,2,0.892
6,136,12,25,Toni Breidinger,Celsius Toyota,31.398,171.985,2,2,1.058
6,102,13,35,Greg Van Alst,CB Fabricating Ford,31.471,171.587,2,2,1.131
6,103,14,32,Christian Rose,Blue Wolf Cleaners & Degreasers Ford,31.56,171.103,2,2,1.22
6,105,15,97,Jason Kitzmiller,A.L.L Construction Chevrolet,31.638,170.681,2,3,1.298
6,149,16,10,Cody Dennison*,Timcast.com Toyota,32.296,167.203,1,2,1.956
6,104,17,27,Tim Richmond,Immigration Law Center Toyota,32.338,166.986,3,6,1.998
6,189,18,9,Sebastian Arias,Brady IFS Chevrolet,32.539,165.955,1,1,2.199
6,134,19,93,Caleb Costner*,C4 Foundation/Heritage Water Systems Chevrolet,33.623,160.604,1,2,3.283
6,191,20,11,Jayson Alexander*,Constant Contact Ford,33.665,160.404,1,1,3.325
6,122,21,12,Ryan Roulette*,Bellator Recruiting Academy/VFW Ford,34.582,156.151,3,3,4.242
6,145,22,88,A.J. Moyer,Rivers’s Edge Cottages & RV Park/Ampere EV Chevrolet,34.713,155.561,2,5,4.373
6,120,23,99,Michael Maples*,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,34.749,155.4,4,4,4.409
6,190,24,57,Austin McDaniel*,Brother In Law Motorsports Chevrolet,35.205,153.387,3,5,4.865
6,107,25,3,Alex Clubb,Race Parts Liquidators Ford,35.334,152.827,2,2,4.994
6,119,26,75,Hunter Deshautelle*,Brother-In-Law Motorsports Chevrolet,35.444,152.353,5,5,5.104
6,121,27,48,Brad Smith,Copraya.com Ford,37.834,142.729,2,2,7.494
7,151,1,20,Gio Ruggiero,JBL Toyota,23.232,135.589,1,2,0
7,178,2,28,Connor Zilisch,Chevrolet Performance Chevrolet,23.301,135.187,1,2,0.069
7,100,3,55,Gus Dean,VMS Toyota,23.437,134.403,3,3,0.205
7,150,4,18,William Sawalich,Starkey/Sound Gear Toyota,23.472,134.202,3,3,0.24
7,137,5,15,Kris Wright,FNB Corporation Toyota,23.537,133.832,3,3,0.305
7,192,6,23,Mason Mitchell,Karl Chevrolet/B-Bop’s/SPS Chevrolet,23.542,133.803,2,3,0.31
7,111,7,2,Andres Perez,Max Siegel Inc Chevrolet,23.733,132.727,2,3,0.501
7,136,8,25,Toni Breidinger,Ruedubusch Toyota,23.765,132.548,1,2,0.533
7,109,9,73,Andy Jankowiak,Acacia Energy Toyota,23.809,132.303,3,4,0.577
7,114,10,6,Lavar Scott,Max Siegel Inc Chevrolet,23.842,132.12,3,3,0.61
7,102,11,35,Greg Van Alst,CB Fabricating/Top Choice Fence Ford,23.959,131.475,3,4,0.727
7,108,12,22,Amber Balcaen,Icon Toyota,24.132,130.532,2,3,0.9
7,103,13,32,Christian Rose,West Virginia Department of Tourism Ford,24.358,129.321,2,2,1.126
7,124,14,17,Marco Andretti,Group 1001 Chevrolet,24.559,128.263,3,3,1.327
7,180,15,11,Zachary Tinkle,Racing for Rescues/Fast Track Toyota,24.793,127.052,3,3,1.561
7,149,16,93,Cody Dennison,Timcast.com Chevrolet,25.318,124.417,3,3,2.086
7,122,17,12,Ryan Roulette,Bellator Recruiting Academy/VFW Ford,25.646,122.826,3,3,2.414
7,181,18,39,D.L. Wilson,ETR/Heart O’ Texas Speedway Toyota,25.663,122.745,4,4,2.431
7,193,19,10,Christopher Tate,T-Top Manufacturing Toyota,25.706,122.539,2,2,2.474
7,120,20,99,Michael Maples,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,26.544,118.671,2,2,3.312
7,107,21,3,Alex Clubb,Race Parts Liquidators/Drop the Hammer Auctions Ford,26.553,118.631,2,2,3.321
7,187,22,6,Kevin Hinckle,KH Automotive Toyota,27.607,114.101,3,3,4.375
7,148,23,98,Dale Shearer,Shearer Speed Toyota,27.731,113.591,2,3,4.499
7,121,24,48,Brad Smith,Copraya.com Ford,28.106,112.076,2,2,4.874
9,150,1,18,William Sawalich*,Starkey/Sound Gear Toyota,16.762,93.963,1,2,0
9,200,2,55,Gavan Boschele*,JBL Toyota,16.826,93.605,1,2,0.064
9,111,3,2,Andres Perez,Max Siegel Inc Chevrolet,16.836,93.55,1,2,0.074
9,114,4,6,Lavar Scott*,Max Siegel Inc Chevrolet,16.861,93.411,1,2,0.099
9,154,5,20,Sean Hingorani*,VMS Toyota,16.866,93.383,1,2,0.104
9,137,6,15,Kris Wright,FNB Corporation Toyota,16.873,93.344,1,2,0.111
9,136,7,25,Toni Breidinger,VMS Toyota,17.057,92.337,1,2,0.295
9,103,8,32,Christian Rose,West Virginia Department of Tourism Ford,17.135,91.917,1,2,0.373
9,102,9,35,Greg Van Alst,CB Fabricating/Top Choice Fence Ford,17.156,91.805,2,2,0.394
9,108,10,22,Amber Balcaen,ICON Toyota,17.208,91.527,1,2,0.446
9,202,11,10,Matt Kemp*,ELH Detailing/PSS&C Toyota,17.586,89.56,2,2,0.824
9,149,12,11,Cody Dennison*,Timcast.com Toyota,17.747,88.747,2,2,0.985
9,120,13,99,Michael Maples*,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,18.408,85.561,2,2,1.646
9,201,14,31,Tim Goulet*,Max Buchanan Fndthn/MF Fire Nor Cal Btry Chevrolet,18.444,85.394,2,2,1.682
9,107,15,3,Alex Clubb,Race Parts Liquidators Ford,18.653,84.437,1,2,1.891
9,122,16,12,Ryan Roulette*,Bellator Recruiting Academy/VFW Ford,18.775,83.888,2,2,2.013
9,196,17,6,Nate Moeller*,Peterson Motorsports Toyota,19.084,82.53,2,2,2.322
9,121,18,48,Brad Smith,Copraya.com Ford,19.166,82.177,1,2,2.404
9,148,19,98,Dale Shearer,Shearer Speed Toyota,21.473,73.348,2,2,4.711
9,198,20,86,Chris Golden,Race Parts Liquidators Ford,21.534,73.14,2,2,4.772
10,150,1,18,William Sawalich,Starkey/Sound Gear Toyota,22.306,110.715,1,2,0
10,114,2,6,Lavar Scott,Max Siegel Inc Chevrolet,22.467,109.921,1,2,0.161
10,111,3,2,Andres Perez,Max Siegel Inc Chevrolet,22.493,109.794,2,3,0.187
10,178,4,28,Connor Zilisch,Chevrolet Performance Chevrolet,22.502,109.75,1,2,0.196
10,151,5,20,Gio Ruggiero,JBL Toyota,22.564,109.449,1,2,0.258
10,186,6,33,Lawless Alan,AutoParkIt Ford,22.574,109.4,1,2,0.268
10,136,7,25,Toni Breidinger,Raising Cane’s Toyota,22.798,108.325,1,2,0.492
10,137,8,15,Kris Wright,FNB Corportation Toyota,22.851,108.074,3,3,0.545
10,185,9,55,Dean Thompson,Thompson Pipe Group Toyota,22.927,107.716,2,3,0.621
10,103,10,32,Christian Rose,West Virginia Department of Tourism Ford,22.957,107.575,1,2,0.651
10,102,11,35,Greg Van Alst,Zaki Ali Personal Injury Attorney Ford,22.979,107.472,2,4,0.673
10,124,12,17,Marco Andretti,Group 1001 Chevrolet,23.067,107.062,2,2,0.761
10,197,13,95,Andrew Patterson,Carrier/Habegger/Winsupply Toyota,23.169,106.591,3,4,0.863
10,117,14,34,Isaac Johnson,George E Booth Co/Endress+Hauser Ford,23.223,106.343,3,3,0.917
10,108,15,22,Amber Balcaen,Icon Toyota,23.25,106.219,2,3,0.944
10,180,16,11,Zachary Tinkle,Racing for Rescues/Fast Track Racing Toyota,23.616,104.573,1,3,1.31
10,194,17,12,Presley Sorah,HDFive/Tatanka Sauce/PreselySorah.com Toyota,23.757,103.953,3,3,1.451
10,181,18,39,D.L. Wilson,Heart O’ Texas Speedway/ETR Toyota,23.796,103.782,3,5,1.49
10,146,19,85,Becca Monopoli,Orlando Health Ford,23.841,103.586,5,10,1.535
10,203,20,93,Tyler Tomassi,Tomassi Law Ford,24.15,102.261,2,2,1.844
10,149,21,1,Cody Dennison,Timcast.com Toyota,24.17,102.176,4,5,1.864
10,120,22,99,Michael Maples,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,24.247,101.852,2,2,1.941
10,191,23,10,Jayson Alexander,Constant Contact Ford,24.508,100.767,1,3,2.202
10,141,24,6,Brayton Laster,Peterson Motorsports Toyota,24.533,100.664,2,4,2.227
10,183,25,31,Rita Goulet,NationalPolice.org Chevrolet,24.799,99.585,1,2,2.493
10,107,26,3,Alex Clubb,Race Parts Liquidators Ford,25.205,97.981,2,2,2.899
10,121,27,48,Brad Smith,Copraya.com Ford,25.968,95.102,1,2,3.662
10,175,28,86,Casey Carden,Race Parts Liquidators Ford,26.041,94.835,3,3,3.735
10,148,29,98,Dale Shearer,Shearer Speed Toyota,26.59,92.877,2,4,4.284
10,196,30,0,Nate Moeller,Peterson Motorsports Toyota,26.884,91.861,2,4,4.578
11,150,1,18,William Sawalich,Starkey/Sound Gear Toyota,17.101,116.835,1,1,0
11,114,2,6,Lavar Scott,Max Siegel Inc Chevrolet,17.348,115.172,2,2,0.247
11,110,3,20,Jake Finch,Phoenix Toyota,17.357,115.112,1,2,0.256
11,136,4,25,Toni Breidinger,Venturini Motorsports Toyota,17.435,114.597,2,2,0.334
11,206,5,28,Corey Day,Chevrolet Performance Chevrolet,17.436,114.591,2,2,0.335
11,137,6,15,Kris Wright,FNB Corportation Toyota,17.446,114.525,2,2,0.345
11,111,7,2,Andres Perez,Max Siegel Inc Chevrolet,17.476,114.328,1,2,0.375
11,100,8,55,Gus Dean,Palmetto Grain Brokerage Toyota,17.568,113.73,2,2,0.467
11,108,9,22,Amber Balcaen,Icon Toyota,17.595,113.555,1,2,0.494
11,188,10,69,Will Kimmel,Weddington Custom Homes/Jax Wax Ford,17.604,113.497,1,2,0.503
11,103,11,32,Christian Rose,West Virginia Department of Tourism Ford,17.699,112.888,2,2,0.598
11,102,12,35,Greg Van Alst,Zaki Ali Personal Injury Attorney Ford,17.73,112.69,2,2,0.629
11,197,13,95,Andrew Patterson,Winsupply/SCS Gearbox Toyota,17.921,111.489,2,2,0.82
11,117,14,34,Isaac Johnson,Endress+Hauser Ford,18.117,110.283,2,2,1.016
11,149,15,11,Cody Dennison,Timcast.com Toyota,18.844,106.028,2,2,1.743
11,184,16,68,Mike Basham,Clarksville Schwinn Ford,18.977,105.285,2,2,1.876
11,141,17,6,Brayton Laster,Peterson Motorsports Toyota,19.18,104.171,2,2,2.079
11,122,18,12,Ryan Roulette,Bellator Recruiting Academy/VFW Ford,19.235,103.873,2,2,2.134
11,120,19,99,Michael Maples,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,19.42,102.884,2,2,2.319
11,139,20,10,Ed Pompa,HYTORC of New York/Double H Ranch Ford,19.712,101.36,2,2,2.611
11,107,21,3,Alex Clubb,Race Parts Liquidators Ford,19.83,100.756,2,2,2.729
11,121,22,48,Brad Smith,Copraya.com Ford,20.052,99.641,2,2,2.951
11,183,23,31,Rita Goulet,NationalPolice.org Chevrolet,20.106,99.373,2,2,3.005
11,148,24,98,Dale Shearer,Shearer Speed Ford,20.438,97.759,2,2,3.337
11,198,25,86,Chris Golden,Race Parts Liquidator Ford,21.431,93.229,2,2,4.33
12,150,1,18,William Sawalich,Starkey/Soundgear Toyota,14.393,93.796,2,2,0
12,137,2,15,Kris Wright,FNB Corporation Toyota,14.438,93.503,2,2,0.045
12,155,3,55,Isabella Robusto,Mobil 1 Toyota,14.459,93.367,2,2,0.066
12,114,4,6,Lavar Scott,Max Siegel Inc. Chevrolet,14.48,93.232,2,2,0.087
12,111,5,2,Andres Perez,Max Siegel Inc. Chevrolet,14.576,92.618,1,2,0.183
12,154,6,20,Sean Hingorani,Fidelity Capital Toyota,14.641,92.207,2,2,0.248
12,102,7,35,Greg Van Alst,CB Fabricating/Top Choice Fence Ford,14.661,92.081,2,2,0.268
12,103,8,32,Christian Rose,West Virginia Department of Tourism Ford,14.679,91.968,1,2,0.286
12,136,9,25,Toni Breidinger,Sunoco Toyota,14.797,91.235,2,2,0.404
12,207,10,45,E.J. Tamayo,AMICI Engineering Contractors Ford,14.804,91.192,2,2,0.411
12,108,11,22,Amber Balcaen,Icon Toyota,14.812,91.142,2,2,0.419
12,209,12,31,Rick Redig-Tackman,Max Buchanan Foundation Chevrolet,14.98,90.12,2,2,0.587
12,149,13,11,Cody Dennison,Timcast.com Toyota,15.112,89.333,2,2,0.719
12,107,14,3,Alex Clubb,Race Parts Liquidators Ford,15.186,88.898,1,2,0.793
12,122,15,12,Ryan Roulette,Bellator Recruiting Academy/VFW Ford,15.254,88.501,2,2,0.861
12,120,16,99,Michael Maples,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,15.374,87.811,1,2,0.981
12,125,17,10,Bryce Haugeberg,Brenco/Haugeberg Farms/UTI Ford,15.48,87.209,1,2,1.087
12,196,18,6,Nate Moeller,Peterson Motorsports Toyota,16.127,83.711,1,2,1.734
12,121,19,48,Brad Smith,Copraya.com Ford,16.342,82.609,1,2,1.949
12,208,20,86,Brian Clubb,Race Parts Liquidators Ford,16.727,80.708,2,2,2.334
14,150,1,18,William Sawalich,Starkey/Sound Gear Toyota,34.009,105.854,1,1,0
14,212,2,16,Kelly Kovski,Brandt/Schluckebier Farms Chevrolet,34.842,103.324,1,1,0.833
14,211,3,55,Taylor Reimer,BuzzBallz Toyota,35.197,102.281,1,1,1.188
14,111,4,2,Andres Perez,Max Siegel Inc Chevrolet,35.254,102.116,1,1,1.245
14,137,5,15,Kris Wright,FNB Corportation Toyota,35.318,101.931,1,1,1.309
14,114,6,6,Lavar Scott,Max Siegel Inc Chevrolet,35.377,101.761,1,1,1.368
14,103,7,32,Christian Rose,West Virginia Department of Tourism Ford,35.459,101.526,1,1,1.45
14,129,8,8,Sean Corr,Nesco Bus Sales Chevrolet,35.86,100.39,1,1,1.851
14,108,9,22,Amber Balcaen,Icon Toyota,35.987,100.036,1,1,1.978
14,107,10,3,Alex Clubb,Race Parts Liquidators Ford,36.118,99.673,1,1,2.109
14,149,11,11,Cody Dennison,Timcast.com Toyota,36.213,99.412,1,1,2.204
14,125,12,10,Bryce Haugeberg,Brenco/Haugeberg Farms/UTI Ford,36.604,98.35,1,1,2.595
14,120,13,99,Michael Maples,Don Ray Petroleum LLC/Maples Motorsports Chevrolet,36.605,98.347,1,1,2.596
14,213,14,12,Tim Monroe,Illinois Trucking Ass’n/Riverside Chevy Chevrolet,37.145,96.917,1,1,3.136
14,121,15,48,Brad Smith,Copraya.com Ford,37.357,96.367,1,1,3.348
14,196,16,6,Nate Moeller,Peterson Motorsports Toyota,41.58,86.58,1,1,7.571
14,208,17,86,Brian Clubb,Race Parts Liquidators Ford,44.089,81.653,1,1,10.08
15,150,1,18,William Sawalich,Starkey/Sound Gear Toyota,29.002,125.991,1,1,0
15,178,2,28,Connor Zilisch,Chevrolet Performance/Silver Hare Development Chevrolet,29.366,124.43,1,2,0.364
15,186,3,33,Lawless Alan,AutoParkIt Ford,29.594,123.471,1,2,0.592
15,111,4,2,Andres Perez,Max Siegel Inc Chevrolet,29.697,123.043,1,2,0.695
15,151,5,20,Gio Ruggiero,JBL Toyota,29.747,122.836,1,1,0.745
15,185,6,55,Dean Thompson,Thompson Pipe Group Toyota,29.906,122.183,1,2,0.904
15,137,7,15,Kris Wright,FNB Corporation Toyota,29.98,121.881,1,2,0.978
15,114,8,6,Lavar Scott,Max Siegel Inc Chevrolet,30.001,121.796,1,1,0.999
15,108,9,22,Amber Balcaen,Icon Toyota,30.015,121.739,1,3,1.013
15,103,10,32,Christian Rose,West Virginia Department of Tourism Ford,30.061,121.553,2,3,1.059
